"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"11/4/2024 10 p.m. PST",1150,1153,695,-455
SCL,"11/4/2024 11 p.m. PST",1079,1071,557,-522
SCL,"11/5/2024 12 a.m. PST",999,986,406,-593
SCL,"11/5/2024 1 a.m. PST",942,908,411,-531
SCL,"11/5/2024 2 a.m. PST",926,888,418,-508
SCL,"11/5/2024 3 a.m. PST",907,875,412,-495
SCL,"11/5/2024 4 a.m. PST",899,880,419,-480
SCL,"11/5/2024 5 a.m. PST",912,918,452,-460
SCL,"11/5/2024 6 a.m. PST",1014,1015,506,-508
SCL,"11/5/2024 7 a.m. PST",1150,1162,653,-497
SCL,"11/5/2024 8 a.m. PST",1249,1264,683,-566
SCL,"11/5/2024 9 a.m. PST",1253,1268,681,-572
SCL,"11/5/2024 10 a.m. PST",1217,1240,679,-538
SCL,"11/5/2024 11 a.m. PST",1184,1210,600,-584
SCL,"11/5/2024 12 p.m. PST",1170,1188,559,-611
SCL,"11/5/2024 1 p.m. PST",1176,1179,581,-595
SCL,"11/5/2024 2 p.m. PST",1186,1160,535,-651
SCL,"11/5/2024 3 p.m. PST",1165,1151,571,-594
SCL,"11/5/2024 4 p.m. PST",1179,1160,599,-580
SCL,"11/5/2024 5 p.m. PST",1224,1217,733,-491
SCL,"11/5/2024 6 p.m. PST",1293,1275,827,-466
SCL,"11/5/2024 7 p.m. PST",1268,1259,851,-417
SCL,"11/5/2024 8 p.m. PST",1226,1233,821,-405
SCL,"11/5/2024 9 p.m. PST",1180,1199,789,-391
SCL,"11/5/2024 10 p.m. PST",1132,1146,711,-421
SCL,"11/5/2024 11 p.m. PST",1053,1070,612,-441
SCL,"11/6/2024 12 a.m. PST",976,999,532,-444
SCL,"11/6/2024 1 a.m. PST",925,938,430,-495
SCL,"11/6/2024 2 a.m. PST",889,905,420,-469
SCL,"11/6/2024 3 a.m. PST",873,893,404,-469
SCL,"11/6/2024 4 a.m. PST",884,901,330,-554
SCL,"11/6/2024 5 a.m. PST",914,942,360,-554
SCL,"11/6/2024 6 a.m. PST",1022,1044,511,-511
SCL,"11/6/2024 7 a.m. PST",1166,1193,684,-482
SCL,"11/6/2024 8 a.m. PST",1248,1291,664,-584
SCL,"11/6/2024 9 a.m. PST",1244,1292,498,-746
SCL,"11/6/2024 10 a.m. PST",1211,1264,484,-727
SCL,"11/6/2024 11 a.m. PST",1176,1232,362,-814
SCL,"11/6/2024 12 p.m. PST",1145,1198,363,-782
SCL,"11/6/2024 1 p.m. PST",1129,1183,366,-763
SCL,"11/6/2024 2 p.m. PST",1115,1156,361,-754
SCL,"11/6/2024 3 p.m. PST",1119,1133,370,-749
SCL,"11/6/2024 4 p.m. PST",1127,1160,446,-681
SCL,"11/6/2024 5 p.m. PST",1155,1210,702,-453
SCL,"11/6/2024 6 p.m. PST",1231,1278,782,-449
SCL,"11/6/2024 7 p.m. PST",1220,1263,732,-488
SCL,"11/6/2024 8 p.m. PST",1199,1237,737,-462
SCL,"11/6/2024 9 p.m. PST",1168,1204,724,-444
SCL,"11/6/2024 10 p.m. PST",1112,1145,719,-393
SCL,"11/6/2024 11 p.m. PST",1041,1071,617,-424
SCL,"11/7/2024 12 a.m. PST",965,1007,572,-393
SCL,"11/7/2024 1 a.m. PST",921,924,282,-639
SCL,"11/7/2024 2 a.m. PST",887,889,288,-599
SCL,"11/7/2024 3 a.m. PST",882,876,285,-597
SCL,"11/7/2024 4 a.m. PST",888,883,275,-613
SCL,"11/7/2024 5 a.m. PST",931,924,322,-609
SCL,"11/7/2024 6 a.m. PST",1031,1030,482,-549
SCL,"11/7/2024 7 a.m. PST",1177,1185,529,-648
SCL,"11/7/2024 8 a.m. PST",1272,1282,669,-603
SCL,"11/7/2024 9 a.m. PST",1264,1286,769,-495
SCL,"11/7/2024 10 a.m. PST",1218,1254,657,-561
SCL,"11/7/2024 11 a.m. PST",1181,1221,698,-483
SCL,"11/7/2024 12 p.m. PST",1160,1186,578,-582
SCL,"11/7/2024 1 p.m. PST",1133,1165,426,-707
SCL,"11/7/2024 2 p.m. PST",1113,1136,430,-683
SCL,"11/7/2024 3 p.m. PST",1102,1118,383,-719
SCL,"11/7/2024 4 p.m. PST",1120,1125,489,-631
SCL,"11/7/2024 5 p.m. PST",1154,1184,644,-510
SCL,"11/7/2024 6 p.m. PST",1208,1242,693,-515
SCL,"11/7/2024 7 p.m. PST",1200,1228,685,-515
SCL,"11/7/2024 8 p.m. PST",1166,1204,669,-497
SCL,"11/7/2024 9 p.m. PST",1137,1172,599,-538
SCL,"11/7/2024 10 p.m. PST",1076,1116,561,-515
SCL,"11/7/2024 11 p.m. PST",1002,1040,489,-513
SCL,"11/8/2024 12 a.m. PST",924,975,456,-468
SCL,"11/8/2024 1 a.m. PST",879,883,321,-558
SCL,"11/8/2024 2 a.m. PST",839,845,271,-568
SCL,"11/8/2024 3 a.m. PST",826,828,269,-557
SCL,"11/8/2024 4 a.m. PST",823,831,270,-553
SCL,"11/8/2024 5 a.m. PST",858,872,311,-547
SCL,"11/8/2024 6 a.m. PST",946,968,486,-460
SCL,"11/8/2024 7 a.m. PST",1077,1115,486,-591
SCL,"11/8/2024 8 a.m. PST",1172,1218,477,-695
SCL,"11/8/2024 9 a.m. PST",1213,1233,471,-742
SCL,"11/8/2024 10 a.m. PST",1199,1217,424,-775
SCL,"11/8/2024 11 a.m. PST",1190,1194,419,-771
SCL,"11/8/2024 12 p.m. PST",1156,1172,426,-730
SCL,"11/8/2024 1 p.m. PST",1131,1165,419,-712
SCL,"11/8/2024 2 p.m. PST",1142,1160,406,-736
SCL,"11/8/2024 3 p.m. PST",1126,1150,406,-720
SCL,"11/8/2024 4 p.m. PST",1133,1158,530,-603
SCL,"11/8/2024 5 p.m. PST",1171,1190,760,-411
SCL,"11/8/2024 6 p.m. PST",1217,1223,771,-446
SCL,"11/8/2024 7 p.m. PST",1177,1199,786,-391
SCL,"11/8/2024 8 p.m. PST",1147,1155,753,-394
SCL,"11/8/2024 9 p.m. PST",1114,1119,793,-321
SCL,"11/8/2024 10 p.m. PST",1062,1071,642,-420
SCL,"11/8/2024 11 p.m. PST",1009,1016,465,-544
SCL,"11/9/2024 12 a.m. PST",958,960,460,-498
SCL,"11/9/2024 1 a.m. PST",912,877,474,-438
SCL,"11/9/2024 2 a.m. PST",869,837,430,-439
SCL,"11/9/2024 3 a.m. PST",849,816,431,-418
SCL,"11/9/2024 4 a.m. PST",845,810,420,-425
SCL,"11/9/2024 5 a.m. PST",850,822,433,-417
SCL,"11/9/2024 6 a.m. PST",888,863,445,-443
SCL,"11/9/2024 7 a.m. PST",933,929,489,-444
SCL,"11/9/2024 8 a.m. PST",1001,983,473,-528
SCL,"11/9/2024 9 a.m. PST",1057,1030,446,-611
SCL,"11/9/2024 10 a.m. PST",1101,1062,446,-655
SCL,"11/9/2024 11 a.m. PST",1125,1073,478,-647
SCL,"11/9/2024 12 p.m. PST",1140,1070,487,-653
SCL,"11/9/2024 1 p.m. PST",1140,1056,472,-668
SCL,"11/9/2024 2 p.m. PST",1144,1039,474,-670
SCL,"11/9/2024 3 p.m. PST",1145,1047,488,-657
SCL,"11/9/2024 4 p.m. PST",1152,1063,622,-530
SCL,"11/9/2024 5 p.m. PST",1183,1101,880,-303
SCL,"11/9/2024 6 p.m. PST",1198,1141,897,-301
SCL,"11/9/2024 7 p.m. PST",1177,1133,869,-308
SCL,"11/9/2024 8 p.m. PST",1103,1106,802,-301
SCL,"11/9/2024 9 p.m. PST",1109,1085,851,-258
SCL,"11/9/2024 10 p.m. PST",1067,1047,661,-406
SCL,"11/9/2024 11 p.m. PST",1000,998,548,-452
SCL,"11/10/2024 12 a.m. PST",945,949,455,-490
SCL,"11/10/2024 1 a.m. PST",904,885,309,-595
SCL,"11/10/2024 2 a.m. PST",888,845,294,-594
SCL,"11/10/2024 3 a.m. PST",851,823,296,-555
SCL,"11/10/2024 4 a.m. PST",851,815,292,-559
SCL,"11/10/2024 5 a.m. PST",853,824,294,-559
SCL,"11/10/2024 6 a.m. PST",867,857,343,-524
SCL,"11/10/2024 7 a.m. PST",915,913,380,-535
SCL,"11/10/2024 8 a.m. PST",964,964,374,-590
SCL,"11/10/2024 9 a.m. PST",1026,1012,398,-628
SCL,"11/10/2024 10 a.m. PST",1067,1041,407,-660
SCL,"11/10/2024 11 a.m. PST",1075,1053,369,-706
SCL,"11/10/2024 12 p.m. PST",1066,1048,371,-695
SCL,"11/10/2024 1 p.m. PST",1078,1045,370,-708
SCL,"11/10/2024 2 p.m. PST",1074,1030,364,-710
SCL,"11/10/2024 3 p.m. PST",1085,1031,375,-710
SCL,"11/10/2024 4 p.m. PST",1104,1047,483,-621
SCL,"11/10/2024 5 p.m. PST",1134,1103,903,-231
SCL,"11/10/2024 6 p.m. PST",1140,1160,875,-265
SCL,"11/10/2024 7 p.m. PST",1134,1153,869,-265
SCL,"11/10/2024 8 p.m. PST",1103,1131,836,-267
SCL,"11/10/2024 9 p.m. PST",1074,1103,639,-435
SCL,"11/10/2024 10 p.m. PST",1028,1050,600,-428
SCL,"11/10/2024 11 p.m. PST",1027,983,572,-455
SCL,"11/11/2024 12 a.m. PST",953,912,425,-528
SCL,"11/11/2024 1 a.m. PST",911,869,275,-636
SCL,"11/11/2024 2 a.m. PST",875,844,274,-601
SCL,"11/11/2024 3 a.m. PST",863,829,311,-552
SCL,"11/11/2024 4 a.m. PST",868,836,318,-550
SCL,"11/11/2024 5 a.m. PST",893,870,306,-587
SCL,"11/11/2024 6 a.m. PST",974,957,343,-631
SCL,"11/11/2024 7 a.m. PST",1068,1079,457,-611
SCL,"11/11/2024 8 a.m. PST",1145,1178,667,-478
SCL,"11/11/2024 9 a.m. PST",1194,1222,712,-482
SCL,"11/11/2024 10 a.m. PST",1197,1243,700,-497
SCL,"11/11/2024 11 a.m. PST",1166,1243,487,-679
SCL,"11/11/2024 12 p.m. PST",1194,1249,489,-705
SCL,"11/11/2024 1 p.m. PST",1201,1241,426,-775
SCL,"11/11/2024 2 p.m. PST",1200,1231,393,-807
SCL,"11/11/2024 3 p.m. PST",1180,1229,377,-803
SCL,"11/11/2024 4 p.m. PST",1173,1242,412,-761
SCL,"11/11/2024 5 p.m. PST",1236,1278,570,-666
SCL,"11/11/2024 6 p.m. PST",1284,1336,631,-653
SCL,"11/11/2024 7 p.m. PST",1261,1298,703,-558
SCL,"11/11/2024 8 p.m. PST",1222,1252,759,-463
SCL,"11/11/2024 9 p.m. PST",1187,1201,715,-472
SCL,"11/11/2024 10 p.m. PST",1127,1137,507,-620
SCL,"11/11/2024 11 p.m. PST",1041,1048,447,-594
SCL,"11/12/2024 12 a.m. PST",961,964,390,-571
SCL,"11/12/2024 1 a.m. PST",910,924,205,-705
SCL,"11/12/2024 2 a.m. PST",872,877,201,-671
SCL,"11/12/2024 3 a.m. PST",855,861,190,-665
SCL,"11/12/2024 4 a.m. PST",861,863,262,-599
SCL,"11/12/2024 5 a.m. PST",896,898,259,-637
SCL,"11/12/2024 6 a.m. PST",981,990,368,-613
SCL,"11/12/2024 7 a.m. PST",1119,1136,500,-619
SCL,"11/12/2024 8 a.m. PST",1233,1239,596,-637
SCL,"11/12/2024 9 a.m. PST",1232,1249,565,-667
SCL,"11/12/2024 10 a.m. PST",1216,1229,582,-634
SCL,"11/12/2024 11 a.m. PST",1184,1204,493,-691
SCL,"11/12/2024 12 p.m. PST",1172,1179,486,-686
SCL,"11/12/2024 1 p.m. PST",1185,1168,473,-712
SCL,"11/12/2024 2 p.m. PST",1186,1150,472,-714
SCL,"11/12/2024 3 p.m. PST",1183,1136,485,-698
SCL,"11/12/2024 4 p.m. PST",1191,1153,635,-556
SCL,"11/12/2024 5 p.m. PST",1235,1211,781,-454
SCL,"11/12/2024 6 p.m. PST",1268,1261,770,-498
SCL,"11/12/2024 7 p.m. PST",1255,1239,747,-508
SCL,"11/12/2024 8 p.m. PST",1223,1207,607,-616
SCL,"11/12/2024 9 p.m. PST",1188,1167,629,-559
SCL,"11/12/2024 10 p.m. PST",1125,1115,482,-643
SCL,"11/12/2024 11 p.m. PST",1046,1034,300,-746
SCL,"11/13/2024 12 a.m. PST",963,960,271,-692
SCL,"11/13/2024 1 a.m. PST",908,910,235,-673
SCL,"11/13/2024 2 a.m. PST",869,874,211,-658
SCL,"11/13/2024 3 a.m. PST",850,855,192,-658
SCL,"11/13/2024 4 a.m. PST",844,855,184,-660
SCL,"11/13/2024 5 a.m. PST",880,887,253,-627
SCL,"11/13/2024 6 a.m. PST",972,976,308,-664
SCL,"11/13/2024 7 a.m. PST",1110,1113,427,-683
SCL,"11/13/2024 8 a.m. PST",1203,1205,381,-822
SCL,"11/13/2024 9 a.m. PST",1211,1221,381,-830
SCL,"11/13/2024 10 a.m. PST",1222,1214,360,-862
SCL,"11/13/2024 11 a.m. PST",1220,1197,369,-851
SCL,"11/13/2024 12 p.m. PST",1206,1181,355,-851
SCL,"11/13/2024 1 p.m. PST",1210,1182,499,-711
SCL,"11/13/2024 2 p.m. PST",1191,1171,519,-672
SCL,"11/13/2024 3 p.m. PST",1172,1160,536,-636
SCL,"11/13/2024 4 p.m. PST",1203,1179,638,-565
SCL,"11/13/2024 5 p.m. PST",1253,1230,642,-611
SCL,"11/13/2024 6 p.m. PST",1283,1270,632,-651
SCL,"11/13/2024 7 p.m. PST",1257,1251,627,-630
SCL,"11/13/2024 8 p.m. PST",1226,1217,628,-598
SCL,"11/13/2024 9 p.m. PST",1188,1175,598,-590
SCL,"11/13/2024 10 p.m. PST",1131,1117,554,-577
SCL,"11/13/2024 11 p.m. PST",1046,1036,389,-657
SCL,"11/14/2024 12 a.m. PST",964,965,403,-561
SCL,"11/14/2024 1 a.m. PST",909,916,275,-634
SCL,"11/14/2024 2 a.m. PST",871,881,261,-610
SCL,"11/14/2024 3 a.m. PST",858,863,220,-638
SCL,"11/14/2024 4 a.m. PST",856,863,146,-710
SCL,"11/14/2024 5 a.m. PST",896,891,204,-692
SCL,"11/14/2024 6 a.m. PST",984,977,384,-600
SCL,"11/14/2024 7 a.m. PST",1114,1115,377,-737
SCL,"11/14/2024 8 a.m. PST",1212,1213,374,-838
SCL,"11/14/2024 9 a.m. PST",1231,1228,384,-847
SCL,"11/14/2024 10 a.m. PST",1229,1222,495,-734
SCL,"11/14/2024 11 a.m. PST",1228,1211,416,-812
SCL,"11/14/2024 12 p.m. PST",1236,1199,368,-868
SCL,"11/14/2024 1 p.m. PST",1240,1200,290,-950
SCL,"11/14/2024 2 p.m. PST",1240,1195,298,-942
SCL,"11/14/2024 3 p.m. PST",1233,1191,307,-926
SCL,"11/14/2024 4 p.m. PST",1218,1203,376,-842
SCL,"11/14/2024 5 p.m. PST",1269,1264,564,-705
SCL,"11/14/2024 6 p.m. PST",1311,1307,591,-720
SCL,"11/14/2024 7 p.m. PST",1291,1276,569,-722
SCL,"11/14/2024 8 p.m. PST",1265,1240,603,-662
SCL,"11/14/2024 9 p.m. PST",1232,1204,606,-626
SCL,"11/14/2024 10 p.m. PST",1173,1146,381,-792
SCL,"11/14/2024 11 p.m. PST",1090,1072,368,-722
SCL,"11/15/2024 12 a.m. PST",1016,998,192,-824
SCL,"11/15/2024 1 a.m. PST",955,970,87,-868
SCL,"11/15/2024 2 a.m. PST",919,934,98,-821
SCL,"11/15/2024 3 a.m. PST",901,918,101,-800
SCL,"11/15/2024 4 a.m. PST",899,921,104,-795
SCL,"11/15/2024 5 a.m. PST",945,959,197,-748
SCL,"11/15/2024 6 a.m. PST",1026,1053,425,-601
SCL,"11/15/2024 7 a.m. PST",1169,1193,401,-768
SCL,"11/15/2024 8 a.m. PST",1270,1294,370,-900
SCL,"11/15/2024 9 a.m. PST",1298,1320,421,-877
SCL,"11/15/2024 10 a.m. PST",1318,1306,273,-1045
SCL,"11/15/2024 11 a.m. PST",1293,1279,272,-1021
SCL,"11/15/2024 12 p.m. PST",1284,1258,269,-1015
SCL,"11/15/2024 1 p.m. PST",1265,1246,270,-995
SCL,"11/15/2024 2 p.m. PST",1240,1232,267,-973
SCL,"11/15/2024 3 p.m. PST",1227,1224,277,-950
SCL,"11/15/2024 4 p.m. PST",1240,1237,404,-836
SCL,"11/15/2024 5 p.m. PST",1302,1280,571,-731
SCL,"11/15/2024 6 p.m. PST",1356,1313,598,-758
SCL,"11/15/2024 7 p.m. PST",1322,1286,586,-736
SCL,"11/15/2024 8 p.m. PST",1289,1245,563,-726
SCL,"11/15/2024 9 p.m. PST",1251,1203,418,-833
SCL,"11/15/2024 10 p.m. PST",1207,1158,405,-802
SCL,"11/15/2024 11 p.m. PST",249,1102,313,64
SCL,"11/16/2024 12 a.m. PST",1096,1041,161,-935
SCL,"11/16/2024 1 a.m. PST",1044,1028,150,-894
SCL,"11/16/2024 2 a.m. PST",1012,982,149,-863
SCL,"11/16/2024 3 a.m. PST",995,964,125,-870
SCL,"11/16/2024 4 a.m. PST",991,962,129,-862
SCL,"11/16/2024 5 a.m. PST",1007,979,129,-878
SCL,"11/16/2024 6 a.m. PST",1042,1025,141,-901
SCL,"11/16/2024 7 a.m. PST",1107,1094,334,-773
SCL,"11/16/2024 8 a.m. PST",1168,1161,316,-852
SCL,"11/16/2024 9 a.m. PST",1226,1215,330,-896
SCL,"11/16/2024 10 a.m. PST",1279,1240,338,-941
SCL,"11/16/2024 11 a.m. PST",1298,1238,304,-994
SCL,"11/16/2024 12 p.m. PST",1308,1222,308,-1000
SCL,"11/16/2024 1 p.m. PST",1333,1207,318,-1015
SCL,"11/16/2024 2 p.m. PST",1329,1192,349,-980
SCL,"11/16/2024 3 p.m. PST",1310,1193,358,-952
SCL,"11/16/2024 4 p.m. PST",1330,1202,528,-802
SCL,"11/16/2024 5 p.m. PST",1344,1247,623,-721
SCL,"11/16/2024 6 p.m. PST",1354,1281,638,-716
SCL,"11/16/2024 7 p.m. PST",1308,1268,609,-699
SCL,"11/16/2024 8 p.m. PST",1293,1238,574,-719
SCL,"11/16/2024 9 p.m. PST",1244,1206,374,-870
SCL,"11/16/2024 10 p.m. PST",1212,1161,350,-862
SCL,"11/16/2024 11 p.m. PST",1152,1100,235,-917
SCL,"11/17/2024 12 a.m. PST",1075,1031,253,-822
SCL,"11/17/2024 1 a.m. PST",984,1007,157,-827
SCL,"11/17/2024 2 a.m. PST",977,957,125,-852
SCL,"11/17/2024 3 a.m. PST",953,933,121,-832
SCL,"11/17/2024 4 a.m. PST",930,925,117,-813
SCL,"11/17/2024 5 a.m. PST",931,934,127,-804
SCL,"11/17/2024 6 a.m. PST",959,965,224,-735
SCL,"11/17/2024 7 a.m. PST",1008,1026,212,-796
SCL,"11/17/2024 8 a.m. PST",1056,1094,199,-857
SCL,"11/17/2024 9 a.m. PST",1111,1156,114,-997
SCL,"11/17/2024 10 a.m. PST",1158,1211,112,-1046
SCL,"11/17/2024 11 a.m. PST",1185,1236,110,-1075
SCL,"11/17/2024 12 p.m. PST",1215,1239,110,-1105
SCL,"11/17/2024 1 p.m. PST",1249,1250,111,-1138
SCL,"11/17/2024 2 p.m. PST",1226,1250,124,-1102
SCL,"11/17/2024 3 p.m. PST",1244,1258,225,-1019
SCL,"11/17/2024 4 p.m. PST",1274,1277,354,-920
SCL,"11/17/2024 5 p.m. PST",1314,1336,529,-785
SCL,"11/17/2024 6 p.m. PST",1354,1397,527,-827
SCL,"11/17/2024 7 p.m. PST",1354,1390,512,-842
SCL,"11/17/2024 8 p.m. PST",1338,1365,463,-875
SCL,"11/17/2024 9 p.m. PST",1299,1323,433,-866
SCL,"11/17/2024 10 p.m. PST",1254,1260,374,-880
SCL,"11/17/2024 11 p.m. PST",1181,1189,269,-912
SCL,"11/18/2024 12 a.m. PST",1096,1102,179,-917
SCL,"11/18/2024 1 a.m. PST",1040,1018,150,-890
SCL,"11/18/2024 2 a.m. PST",1009,981,124,-885
SCL,"11/18/2024 3 a.m. PST",997,972,125,-872
SCL,"11/18/2024 4 a.m. PST",1002,984,142,-860
SCL,"11/18/2024 5 a.m. PST",1056,1028,182,-874
SCL,"11/18/2024 6 a.m. PST",1155,1128,287,-868
SCL,"11/18/2024 7 a.m. PST",1314,1270,430,-884
SCL,"11/18/2024 8 a.m. PST",1420,1377,475,-945
SCL,"11/18/2024 9 a.m. PST",1442,1401,548,-894
SCL,"11/18/2024 10 a.m. PST",1428,1391,301,-1127
SCL,"11/18/2024 11 a.m. PST",1451,1370,311,-1140
SCL,"11/18/2024 12 p.m. PST",1452,1351,292,-1160
SCL,"11/18/2024 1 p.m. PST",1438,1335,296,-1142
SCL,"11/18/2024 2 p.m. PST",1383,1322,291,-1092
SCL,"11/18/2024 3 p.m. PST",1385,1312,288,-1097
SCL,"11/18/2024 4 p.m. PST",1413,1326,464,-949
SCL,"11/18/2024 5 p.m. PST",1471,1391,558,-913
SCL,"11/18/2024 6 p.m. PST",1527,1436,681,-846
SCL,"11/18/2024 7 p.m. PST",1490,1412,640,-850
SCL,"11/18/2024 8 p.m. PST",1451,1369,615,-836
SCL,"11/18/2024 9 p.m. PST",1402,1326,639,-763
SCL,"11/18/2024 10 p.m. PST",1334,1270,555,-779
SCL,"11/18/2024 11 p.m. PST",1243,1179,410,-833
SCL,"11/19/2024 12 a.m. PST",1151,1093,244,-907
SCL,"11/19/2024 1 a.m. PST",1093,1065,85,-1008
SCL,"11/19/2024 2 a.m. PST",1064,1016,86,-978
SCL,"11/19/2024 3 a.m. PST",1063,1002,86,-977
SCL,"11/19/2024 4 a.m. PST",1074,1010,93,-981
