"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"8/14/2024 11 a.m. PDT",1028,1019,392,-636
SCL,"8/14/2024 12 p.m. PDT",1043,1032,438,-605
SCL,"8/14/2024 1 p.m. PDT",1060,1045,434,-626
SCL,"8/14/2024 2 p.m. PDT",1075,1057,459,-616
SCL,"8/14/2024 3 p.m. PDT",1084,1067,506,-578
SCL,"8/14/2024 4 p.m. PDT",1112,1077,555,-557
SCL,"8/14/2024 5 p.m. PDT",1135,1096,615,-520
SCL,"8/14/2024 6 p.m. PDT",1149,1109,789,-360
SCL,"8/14/2024 7 p.m. PDT",1131,1077,892,-239
SCL,"8/14/2024 8 p.m. PDT",1092,1048,823,-269
SCL,"8/14/2024 9 p.m. PDT",1071,1037,563,-508
SCL,"8/14/2024 10 p.m. PDT",1038,1019,588,-450
SCL,"8/14/2024 11 p.m. PDT",968,946,393,-575
SCL,"8/15/2024 12 a.m. PDT",883,867,342,-541
SCL,"8/15/2024 1 a.m. PDT",820,837,265,-555
SCL,"8/15/2024 2 a.m. PDT",771,790,119,-652
SCL,"8/15/2024 3 a.m. PDT",745,764,118,-627
SCL,"8/15/2024 4 a.m. PDT",733,753,113,-620
SCL,"8/15/2024 5 a.m. PDT",743,762,119,-624
SCL,"8/15/2024 6 a.m. PDT",789,808,120,-669
SCL,"8/15/2024 7 a.m. PDT",852,879,211,-641
SCL,"8/15/2024 8 a.m. PDT",931,948,218,-713
SCL,"8/15/2024 9 a.m. PDT",980,990,357,-623
SCL,"8/15/2024 10 a.m. PDT",1005,1011,349,-656
SCL,"8/15/2024 11 a.m. PDT",1021,1026,352,-669
SCL,"8/15/2024 12 p.m. PDT",1054,1042,393,-661
SCL,"8/15/2024 1 p.m. PDT",1062,1053,387,-675
SCL,"8/15/2024 2 p.m. PDT",1077,1063,410,-667
SCL,"8/15/2024 3 p.m. PDT",1084,1073,517,-567
SCL,"8/15/2024 4 p.m. PDT",1092,1083,557,-535
SCL,"8/15/2024 5 p.m. PDT",1128,1102,623,-505
SCL,"8/15/2024 6 p.m. PDT",1135,1110,682,-453
SCL,"8/15/2024 7 p.m. PDT",1103,1075,668,-435
SCL,"8/15/2024 8 p.m. PDT",1062,1049,779,-283
SCL,"8/15/2024 9 p.m. PDT",1044,1040,489,-555
SCL,"8/15/2024 10 p.m. PDT",1017,1020,519,-498
SCL,"8/15/2024 11 p.m. PDT",948,949,298,-650
SCL,"8/16/2024 12 a.m. PDT",870,875,255,-615
SCL,"8/16/2024 1 a.m. PDT",816,829,155,-661
SCL,"8/16/2024 2 a.m. PDT",768,780,143,-625
SCL,"8/16/2024 3 a.m. PDT",740,756,143,-597
SCL,"8/16/2024 4 a.m. PDT",734,747,150,-584
SCL,"8/16/2024 5 a.m. PDT",742,760,186,-556
SCL,"8/16/2024 6 a.m. PDT",789,809,266,-523
SCL,"8/16/2024 7 a.m. PDT",846,880,190,-656
SCL,"8/16/2024 8 a.m. PDT",921,949,197,-724
SCL,"8/16/2024 9 a.m. PDT",954,991,296,-658
SCL,"8/16/2024 10 a.m. PDT",988,1008,296,-692
SCL,"8/16/2024 11 a.m. PDT",1005,1015,393,-612
SCL,"8/16/2024 12 p.m. PDT",1007,1022,402,-605
SCL,"8/16/2024 1 p.m. PDT",1018,1028,395,-623
SCL,"8/16/2024 2 p.m. PDT",1025,1034,400,-625
SCL,"8/16/2024 3 p.m. PDT",1024,1040,449,-575
SCL,"8/16/2024 4 p.m. PDT",1028,1047,449,-579
SCL,"8/16/2024 5 p.m. PDT",1051,1061,455,-596
SCL,"8/16/2024 6 p.m. PDT",1068,1066,568,-500
SCL,"8/16/2024 7 p.m. PDT",1038,1033,662,-376
SCL,"8/16/2024 8 p.m. PDT",1002,1007,703,-299
SCL,"8/16/2024 9 p.m. PDT",987,995,586,-401
SCL,"8/16/2024 10 p.m. PDT",958,966,510,-448
SCL,"8/16/2024 11 p.m. PDT",902,907,341,-561
SCL,"8/17/2024 12 a.m. PDT",843,849,318,-525
SCL,"8/17/2024 1 a.m. PDT",793,805,155,-638
SCL,"8/17/2024 2 a.m. PDT",746,761,149,-597
SCL,"8/17/2024 3 a.m. PDT",730,734,137,-593
SCL,"8/17/2024 4 a.m. PDT",710,722,133,-577
SCL,"8/17/2024 5 a.m. PDT",706,726,129,-577
SCL,"8/17/2024 6 a.m. PDT",720,747,138,-582
SCL,"8/17/2024 7 a.m. PDT",737,773,244,-493
SCL,"8/17/2024 8 a.m. PDT",786,826,240,-546
SCL,"8/17/2024 9 a.m. PDT",857,885,246,-611
SCL,"8/17/2024 10 a.m. PDT",904,926,279,-625
SCL,"8/17/2024 11 a.m. PDT",934,952,274,-660
SCL,"8/17/2024 12 p.m. PDT",955,968,246,-709
SCL,"8/17/2024 1 p.m. PDT",973,976,241,-732
SCL,"8/17/2024 2 p.m. PDT",969,983,241,-728
SCL,"8/17/2024 3 p.m. PDT",973,986,373,-600
SCL,"8/17/2024 4 p.m. PDT",979,999,412,-567
SCL,"8/17/2024 5 p.m. PDT",1004,1026,458,-546
SCL,"8/17/2024 6 p.m. PDT",1019,1030,687,-332
SCL,"8/17/2024 7 p.m. PDT",1008,1033,747,-261
SCL,"8/17/2024 8 p.m. PDT",1004,1018,800,-204
SCL,"8/17/2024 9 p.m. PDT",998,1012,670,-328
SCL,"8/17/2024 10 p.m. PDT",968,987,488,-480
SCL,"8/17/2024 11 p.m. PDT",909,936,411,-498
SCL,"8/18/2024 12 a.m. PDT",850,878,334,-516
SCL,"8/18/2024 1 a.m. PDT",809,804,232,-577
SCL,"8/18/2024 2 a.m. PDT",770,774,206,-564
SCL,"8/18/2024 3 a.m. PDT",738,746,183,-555
SCL,"8/18/2024 4 a.m. PDT",722,729,166,-556
SCL,"8/18/2024 5 a.m. PDT",732,725,168,-564
SCL,"8/18/2024 6 a.m. PDT",735,735,181,-554
SCL,"8/18/2024 7 a.m. PDT",752,751,212,-540
SCL,"8/18/2024 8 a.m. PDT",800,789,256,-544
SCL,"8/18/2024 9 a.m. PDT",872,836,258,-614
SCL,"8/18/2024 10 a.m. PDT",937,874,406,-531
SCL,"8/18/2024 11 a.m. PDT",991,903,454,-537
SCL,"8/18/2024 12 p.m. PDT",997,923,396,-601
SCL,"8/18/2024 1 p.m. PDT",1026,939,408,-618
SCL,"8/18/2024 2 p.m. PDT",1032,951,407,-625
SCL,"8/18/2024 3 p.m. PDT",1042,964,452,-590
SCL,"8/18/2024 4 p.m. PDT",1060,977,545,-515
SCL,"8/18/2024 5 p.m. PDT",1068,1004,747,-321
SCL,"8/18/2024 6 p.m. PDT",1024,1021,786,-238
SCL,"8/18/2024 7 p.m. PDT",1047,1025,797,-250
SCL,"8/18/2024 8 p.m. PDT",1045,1016,784,-261
SCL,"8/18/2024 9 p.m. PDT",1033,1015,679,-354
SCL,"8/18/2024 10 p.m. PDT",983,992,492,-491
SCL,"8/18/2024 11 p.m. PDT",946,934,197,-749
SCL,"8/19/2024 12 a.m. PDT",868,862,125,-743
